,username,comment_created_utc,comment_score,comment_text
109,ssokolow,1650948133.0,3.0,"Which makes sense, given its Ocaml ancestry. (`let`, `match`, `'a`, and `->` being Ocaml syntax, the original compiler being written in Ocaml, etc.)

That said, don't underestimate the value of a more familiar syntax.

I don't care if it's an expression of how currying plays into what a function call is. I just can't get used to such a sparseness of parens (it feels too unstructured) and, when I was using CoffeeScript, I took full advantage of how their omission was optional to always include them.

(I think that's a Ruby-ism, but Ruby thought it was important enough to remain consistent on that point by choosing that, if the parens are optional and the language isn't fundamentally currying-based, then functions shouldn't be first-class objects to resolve the problem in the other direction... I much prefer having first-class functions and requiring parens in my non-functional language, but to each their own. I know I'd always be worried about refactoring breaking calls to no-argument functions/methods without parens.)"
110,Rami3L_Li,1650972707.0,2.0,"Not only that, but it also has a whole ecosystem built with user friendliness in mind. The libs, the tooling, the docs, and all the little things that come by default really make me feel less productive even in a mature language like, say, Java…

And to a point where I would still love Rust even without the ML-ness."
111,CommunismDoesntWork,1650997280.0,2.0,ML?
112,mixandgo,1650947132.0,12.0,You should try Elm. I think the error messages in Elm are even better.
113,Gearwatcher,1650969762.0,12.0,The point is that most languages and compilers are super easy to setup on Linux or even Mac but they are often frustratingly complicated to setup on Windows.
114,bake_in_da_south,1650935621.0,1.0,🥺🥺🥺
115,sparky8251,1650980884.0,5.0,"Plus its performance is a bit offputting given its all autogenerated... It's not the best of the best at this stuff all the time given benches I've seen, but it is sometimes, and even when its not its usually up there with carefully made C/++ code thats had decades of tweaks done to it.

If serde isn't an amazing showcase of what Rust has to offer people, I don't know what could be. Easy to use, extremely performant, type safe yet ""generic"" and all done at compile time. Truly the best of all worlds."
116,Zde-G,1650928162.0,-3.0,"Units test are pretty hard to do in Rust… and that's Okay.

I always hated unit tests and with Rust, I finally… just don't need them. Most of the time.

If I really, **realy**, **REALLY** need these they are doable with some tricks, but 99% of time they are just not needed."
117,kinoshitajona,1650939425.0,12.0,"Yeah, comparative lack of jobs also means a lack in people who ""use it because my company forces me to"", which is probably a huge ding to all other languages."
118,TJSomething,1650947640.0,12.0,It doesn't apply to languages that people use because they have to for work.
119,hackometer,1650957206.0,7.0,"You can successfully use Java or JavaScript or Python without committing too much to it, and walk away later. Superficial techniques like copy-paste and trial-and-error can get you a long way.

You can't begin to write a single module in Rust without a very conscious decision to dig in and learn enough to get off the ground."
120,robin-m,1650965557.0,3.0,"That's the point. Before Rust if you wanted to have safety, you had to pay the price of a GC"
121,metalogica,1650976332.0,2.0,Funnily enough we are doing just that right now
122,SaltyButtcrumbs,1650978596.0,2.0,Second TypeScript. I will never go back to native JS if I can avoid it.
123,downrightcriminal,1650962046.0,2.0,I am learning Rust and making projects in it (so far they've been smaller projects). Once I have done some bigger projects I'll start searching and applying on Rust jobs.
124,CodeDead-gh,1650912077.0,5.0,"Absolutely, once you start using Rust, you never go back (unless corporate says no because they have no idea what it is)!"
125,nicoburns,1650916046.0,11.0,"As someone who came to Rust from JavaScript, I agree that it's a bit of an exaggeration. But not a huge one. My Rust code often looks incredibly like my JavaScript code (and even more like TypeScript). The only difference is that Rust is a bit more pernickety about what it accepts (but it usually very helpful in explaining why).

Compare that to C which basically requires working in an entirely different paradigm, and I think it's fair to say that Rust is nowhere near as much of a leap."
126,CodeDead-gh,1650915724.0,26.0,"Please don't mistake opinions for facts. How is it a lie if I am voicing my personal opinion that I find it almost as easy to write? Rust doesn't have the concept of truthy or falsy, 'undefined' versus null, 1 == '1', null + 0 = 0, etc..

There's an entire website dedicated to how odd JavaScript is; things that literally make zero sense, so much so that I could argue that it's probably easier to write safe applications in Rust that actually make sense than write JS.

[https://jsisweird.com](https://jsisweird.com)

Why am I voicing this opinion? Because I've been writing JavaScript for 10 years, and the last year or two of my life I've been doing more and more Rust and it simply makes more sense and many JS devs will agree with this. That doesn't make my opinion true or false, and most certainly not a lie."
127,yottalogical,1650935508.0,3.0,"It's harder to get a program working, but it's easier to get the program working *and correct*.

Especially big ones."
128,raedr7n,1651120481.0,1.0,"There's really very little runtime cost; almost everything is static in OCaml. The only thing is the GC, but OCaml still benchmarks very well for speed (mostly held back by code generation), sitting somewhere between Java and C on average, both of which are obviously considered very fast languages.

I don't see how being safe and having a garbage collector is an awkward space."
129,WormRabbit,1650924399.0,2.0,"How about ""the Sekiro of programming languages""?"
130,XxClubPenguinGamerxX,1650981577.0,1.0,D is likr C not C++
131,,1650923718.0,2.0,Thanks... gives me hope :D
132,Halkcyon,1650936233.0,60.0,They already said enums.
133,mattsowa,1650956723.0,5.0,Found the party pooper
134,oleid,1651012194.0,2.0,"Depends on what your define as 'your career'.

'good programmer' and 'has studied computer science'  are not equivalent. There may be an overlap, but neither is a precondition."
135,FlukeHermit,1651023291.0,2.0,"Its actually algebraic data types, for those of you who haven't studied their own careers
/s"
136,editor_of_the_beast,1650969387.0,5.0,"I’m not following what you’re saying. Are you saying that Rust has an unfamiliar syntax? Which part?

And you keep mentioning parens, but what’s the good usage of parens to you?"
137,sonic0077,1650955796.0,-2.0,つお＼
138,editor_of_the_beast,1651004646.0,6.0,"Oh my friend. Are you in for a treat: https://en.m.wikipedia.org/wiki/Standard_ML.

Standard ML is the holy grail of all PL theory. Sum types. Pattern matching. Type inference, all the way to the types of function arguments. A fully formalized operational semantics.

Everything goes back to ML."
139,Crazyboreddeveloper,1650948123.0,5.0,Oh man... I work with some seriously nasty code right now. That elm sample code made me feel calm inside. Thank you.
140,omgitsjo,1651002636.0,2.0,Python + OpenCV used to take a full day or more to set up.  MinGW nightmares and MSVC incompatibility were/are awful for some languages.
141,alice_i_cecile,1650931925.0,15.0,"What are you running into? I've always found them very easy to write.  


Doc tests on the other hand are a pain, because they're executed one at a time and RA doesn't work on them :("
142,Sw429,1650948179.0,8.0,"Really? I find it incredibly easy to write unit tests, especially compared to some other languages. No need to use any third-party test library. Just write a function, annotate it with the test attribute, and that's it.

Edit: a word"
143,generalbaguette,1650965914.0,6.0,"Ok, that makes sense. I would have expressed that as having to choose between unsafety or a GC?"
144,generalbaguette,1650988130.0,2.0,"Typescript ain't perfect, but I found it surprisingly bearable.

Similar to how Facebook's Hack is surprisingly bearable, especially compared to bad old PHP."
145,generalbaguette,1650964209.0,1.0,"Are you already working as a programmer? How much experience do you have in general?

The crypto folks seem to be quite keen on Rust programmers."
146,Modi57,1650912131.0,5.0,"Once you use rust, there is never any other lust"
147,KingStannis2020,1650949251.0,3.0,"I find it's not that much harder - if you can break through the temptation to use all the fancy combinators in the standard library, and aren't afraid of `.unwrap()` and `.clone()`

Unfortunately I have a difficult time with that, so I spend 10x as long as I ought to on a solution."
148,Masterflitzer,1650917712.0,5.0,"yes the truthy and falsely and having undefined and null is just so incredibly stupid that I always hate myself for having to use JS when doing some frontend web dev

edit: https://jsisweird.com is very cool"
149,IshKebab,1650917927.0,-1.0,"Ok maybe the issue is that you say it's nearly as easy to *write* whereas I think people will interpret that as it's nearly as easy to *learn*.

If you are very familiar with both then I would maybe accept that Rust is *approximately* as easy to write. Still a bit of a stretch.

> Rust doesn't have the concept of truthy or falsy, 'undefined' versus null, 1 == '1', null + 0 = 0, etc..

All of those things can be avoided using Typescript and ESLint. Javascript/Typescript doesn't have the concept of the borrow checker."
150,Nysor,1650945730.0,1.0,"I agree that the basic ES5 JS has some *terrible* quirks, but most development done these days is with Typescript. And Typescript is far easier than Rust.

Great site though."
151,ask_self,1650999854.0,0.0,JS is easier to write because it's single threaded and has a garbage collector.
152,IshKebab,1650956283.0,1.0,Yeah I definitely agree with that.
153,gnosnivek,1650990006.0,1.0,"I would argue that 

* learning C++ coming from garbage-collected languages without raw pointers
* learning Haskell as your first functional programming language
* learning how to get Coq/Agda/Idris to do anything nontrivial

are all at least as hard as picking up Rust for programmers with a little prior experience. I mean, learning Rust can be a challenge for sure, but I don't think it's 10x harder than the next-hardest thing out there--and good thing too, otherwise I suspect we wouldn't really have the Rust community that we do today."
154,reyqt,1650950027.0,20.0,"I think only having enum is not enough. If ecosystem doesn't use Option/Result widely, benefits may largely decreased.

Think about when Java eventually get sum type(enum) and pattern matching you can now define Result type but almost all codebase from external source is based on try/catch so you may get exception even if you handle result with match."
155,fbpw131,1650981123.0,3.0,"enums + ""no null"" is actually the awesome combo here"
156,ssokolow,1650971802.0,3.0,"I'm saying that:

1. It's no surprise that, without the borrow checker, Rust is ""just a solid ML"", because the compiler was originally written in Ocaml and Rust borrowed syntactic elements like `let`, `match`, `'a`, and `->` from Ocaml.
2. I like Rust's syntax more than any of the languages I've looked at which it's borrowed features from.

The rest is just a rambling elaboration on *why* I'm not a fan of syntax decisions in languages like Haskell."
157,ssokolow,1650947721.0,4.0,"> Doc tests on the other hand are a pain, because they're executed one at a time and RA doesn't work on them :(

...and they cause `cargo test` run times to blow up.

Because of that, in my projects, I tend to use other forms of tests to ensure correct function and then use `no_run` on my example snips so I'm effectively `cargo check`-ing that the examples match the shape of the APIs I expose, but relying on old-fashioned manual effort to keep a non-doc test in sync which tests for what the type signatures can't enforce."
158,Zde-G,1650967935.0,3.0,">What are you running into? I've always found them very easy to write.

No implementation inheritance mean you couldn't mock concrete types and write tests of a form *ensure that* `foo` *is called once before* `bar` *and once after if I call* `baz`.

Usually you just don't need tests like that (and I have no idea why Java people like them so much), but these are hard because you need to, basically, mangle a type in a specific way for each and every test and Rust fights you.

They are not impossible, but Rust is not Java."
159,KingStannis2020,1650949026.0,1.0,Doc tests ought to be mostly happy path example code.
160,Sharlinator,1650964667.0,3.0,"And you don’t even have to context switch to a separate file in a separate part of the tree! Honestly, like many others, I was initially apprehensive about the Rust convention to put unit tests in the same file as the code that they test… but very quickly I became convinced that it’s not just a good idea, but the *obviously correct* thing to do!"
161,Zde-G,1650978132.0,-1.0,"> Just write a function, annotate it with the rest attribute, and that's it.

And how would you ensure that said function tests specifically **your** module, **in isolation**, without calling any other modules?

Do you even remember what's the difference between **unit** testing and **integration** testing?

Unit tests are hard in Rust… and I like that.

Because, frankly, I have rarely seen bugs in modules in **any** language.

Bugs always sit on the edge. When you interact with outside's code.

But unit testing is an easy way to achieve near 100% coverage and since it doesn't really test anything important these tests rarely break thus they are good from management POV."
162,downrightcriminal,1650978434.0,2.0,"2.5 years of experience. Already working with mainly JS/TS.

And I'm not interested in ever working to promote the modern Ponzi schemes."
163,CodeDead-gh,1650918206.0,6.0,"I never used the word 'learn', nor was I talking about TypeScript, which is a language of its own. I hope this clarifies things but when it comes to choice of words: some people will find it easier to learn Rust when compared to JavaScript and vice versa!

ESLint is a linting tool and not a programming language which, when configured in a certain way can prevent certain 'issues' from arising, but that doesn't make the concepts of truthy, falsy, true, false, null, undefined, 0, etc. any more true or false in JavaScript. They're simply a part of the language. In addition, ESLint is opinionated and only as good as its configuration and not usable in all environments. Avoidable 'mistakes', yes, but as soon as you meet a programmer who uses nano, vi or default VIM without linting capabilities it's game over for these tools unless you force the usage of git hooks in a git-based versioning environment.

You can add Prettier to the mix as well to make your formatting inherently follow a certain formatting style but that doesn't mean the language itself doesn't allow more than 100 characters on a single line, [unlike much older languages like IBM's RPG IV programming language in which there are set limitations to the number of characters you can write in a single line of code](https://www.ibm.com/docs/en/i/7.3?topic=appendixes-appendix-rpg-iv-restrictions).

But thank you for replying, I do hope you understand I'm not writing anything malicious or false here. In regards to writing Rust versus JavaScript: Some people will agree, some won't. It's like arguing about whether you like pineapple on your pizza or not. Either way is absolutely fine, you should pick whichever tool (or condiment) you like the most."
164,irrelevantPseudonym,1650952996.0,3.0,"While java still has null, you lose all the benefits of returning an enum."
165,editor_of_the_beast,1650973756.0,3.0,"Gotcha. Re Haskell syntax - that’s why I’m such a big proponent of universal call syntax, I.e. desugaring method calls into plain function calls. I don’t think it’s a mistake at all that people prefer ‘receiver.operation’ syntax."
166,nderflow,1650973651.0,2.0,">No implementation inheritance mean you couldn't mock concrete types and write tests of a form ensure that foo is called once before bar and once after if I call baz.

Yes, I agree that people's propensity to do this is a real thing but a bit puzzling.  In sufficiently-vast code bases this is the #1 cause of maintenance pain for library developers.  You can no longer change the implementation because 20,000 callers assume that the implementation works a certain way.   That is, other people's unit test design breaks the interface abstraction.   
 Though TBF the only times I've suffered from this personally is in Python code, not Java code."
167,alice_i_cecile,1650951252.0,3.0,"It still sucks to have to play compiler yourself, and have to repeatedly run the example to fix compiler nits.  


For anything non-trivial, I've taken to writing the test in a unit test, using RA to make it pass, then copying it in."
168,generalbaguette,1650988063.0,1.0,"You could take their money and do a shitty job. ;-)

I've used a bit of Rust in non-crypto finance. I've used a lot of Haskell and OCaml in traditional finance, too. But that was quite a few years ago."
169,IshKebab,1650920071.0,0.0,"> some people will find it easier to learn Rust when compared to JavaScript and vice versa!

Ok well this I strongly disagree with. Almost nobody will find it easier to learn Rust than JavaScript, despite JavaScript's old quirks and shitty API. We could do a poll but I'm sure even people in this sub would overwhelmingly agree that JS is easier to learn.

> but that doesn't make the concepts of truthy, falsy, true, false, null, undefined, 0, etc. any more true or false in JavaScript. They're simply a part of the language.

Not if you use ESLint to ban them!!

> ESLint is opinionated and only as good as its configuration

Yeah that I definitely agree with. You do need to put in some work to ban the insane stuff - especially truthiness which actually requires Typescript unfortunately.

> Avoidable 'mistakes', yes, but as soon as you meet a programmer who uses nano, vi or default VIM without linting capabilities it's game over for these tools unless you force the usage of git hooks in a git-based versioning environment.

You can easily run ESLint in CI."
170,kerbidiah15,1651083286.0,1.0,I think you mean Optional
171,downrightcriminal,1650989251.0,1.0,"Haha yeah, if things come to it, if only jobs out there are crypto, I may have to do that... Or maybe just quit the industry...

What language you work with these days? How did you find working with Haskell?

I never got into OCaml because of somewhat complicated syntax... But maybe after Rust I can now read OCaml..."
172,CodeDead-gh,1650920229.0,5.0,">Ok well this I strongly disagree with.  
>  
>We could do a poll but I'm sure even people in this sub would overwhelmingly agree that JS is easier to learn.

You're free to disagree with the planet being round too, but there is a 100% chance I'll find someone for which your disagreement matters very little if at all (you're talking to someone like that already; me). I'm sure C, Go, C++ and IL developers would disagree with your disagreement, for example because Rust would hit much closer to home.  You are allowed to already have a background or experience with other lower-level languages (not that Intermediate Language in .NET is a LLPL). People aren't clones and it's not because you disagree with something that that makes something true or false.

**Even so, it does not matter in the slightest**, because there are so many tools and languages to get things done and so many different choices that there is inherently no right or wrong answer in the grand scheme of things. Write a GUI application in .NET? Sure, why not. Write a GUI application in JavaFX? Also possible. Write a front-end application in C++ or Rust? Sure, why not, WASM is a thing. Performs better than plain old JS in some cases.

But when it comes to the micro-level choices that you make in regards to specific use-cases and scenario's it will become apparent which tools or languages will be preferred for certain tasks and sometimes it has nothing to do with the language itself but the ecosystem around it.

For example; are you absolutely certain that you want to write C++ code and compile it to WASM for your front-end if there are no other C++ developers in the immediate area and remote work isn't an option? Are you sure you want to write your GUI desktop application in JavaScript/Electron if the client only has 100MB of disk space available (Embedded machines for example)? Tauri can help reduce the binary size of your JS UI application but does your system have a WebView component it can rely on?"
173,OS6aDohpegavod4,1650920829.0,3.0,"I think the big distinction here is ""learn"" vs ""run"". Rust is harder to get to compile / run, but easier to learn. JS is easy to compile / run, but harder to learn. Learning a language is not about getting your code to run. Real world applications need it to run well and not be riddled with bugs. That is hard to do in JS and easy to do in Rust."
174,jakubDoka,1650923683.0,2.0,"Negation of ""there are some people that think rust is easier to learn than js"" is ""there is no such person that thinks rust is easier to learn then js"", we know that statements can only be true or false. If first statement if false, its negation is true and vice versa. I can easily disprove your statement, because there is a person who thinks rust is easier to learn then js and you are eagerly arguing with him right now."
175,generalbaguette,1651029860.0,2.0,"At its heart, OCaml is a much simpler language than Haskell.  Just in the sense that Haskell has a ton of extra features (a bit like C++, but they work much better together), while OCaml stayed fairly lean as a language.  Of course, that doesn't mean that OCaml programs are simpler than Haskell programs.

Haskell was quite fun to use in production.  At a basic level, whatever someone else might use Python for, you can probably use Haskell for and be more productive.

I say that, because Haskell is a fairly high level and flexible language.  But as a newbie, your code is probably going to be relatively slow.  (Not as slow as Python, by a long shot.)

You can write very performant Haskell code, but it requires attention to detail and a good understanding of what GHC actually translates your code into.

Since OCaml is a lot simpler, and also strict, it's more straightforward to write fast OCaml.

These days I mostly write Python for work (in a different company than where I used Haskell and OCaml).  There's also a bit of Rust, Matlab, Java, Bash, Make, Cython, etc.

Compared to Haskell, OCaml's syntax mostly feels a bit basic and cumbersome, but not overly complicated.

When I was fresh to OCaml, I had a lot of fun solving algorithmic puzzles with it to get used to the language.  Mostly from Project Euler, but leetcode or so would also have done fine."
